ProductServicesID|UID|Code|Name|Description|Price|Cost|Category|IsDelete|ForSale|Qty|MRP|ManufacturerID|ServiceDuration|TrackInventory|LastModifyDateTime|IsFavourite|CreatedOn|CreatedBy|LastModifyBy|SyncWithGodam|SyncDateTime|SubCategoryID|StyleCode|Color|Size|ISBN|ItemType|ValidityInDaysForGiftVoucher|ValidityInDaysForPackage|IsDefineItemForPackage|IsUniqueNo|UniqueLabel|MigrationID|EnableBatchTracking|StockKeepingUOM|PurchaseUOM|SalesUOM|IsRepack|ERPID|IsMRPTaxInclusive|IsSerialEnable|ItemGroupCode|IsTaxEnableForPackage|HSNCode|UseGlobalGSTTaxMaster|AllowDecimalInQty|NewProductServicesID|IsRechargable|ComputeAsAdditionalCharges|PrintGroupType
1034906|25457|8906020730564|savour sevaiya||35.00|25.00|26297|false|true|0.00|35.00|(null)|(null)|true|2017-06-26 17:05:07|(null)|2017-04-23 20:09:14|15721|15721|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||1022240|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|19020000|false|true|(null)|(null)|(null)|(null)
1034907|25457|8906020730601|savour  seviyan|900g|0.00|56.00|26297|false|true|0.00|0.00|(null)|0|true|2017-06-26 17:05:07|(null)|2017-04-17 11:51:01|15721|15718|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||1020448|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|19020000|false|true|(null)|(null)|(null)|(null)
1034908|25457|8906020730632|savour pasta|150g|0.00|17.86|26297|false|true|0.00|0.00|(null)|0|true|2017-06-26 17:05:07|(null)|2017-04-17 11:51:01|15721|15718|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||1020447|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|19020000|false|true|(null)|(null)|(null)|(null)
1034909|25457|8906020730670|savour rosted seviyan@150g||10.00|8.00|26297|false|true|0.00|10.00|(null)|(null)|true|2017-06-26 17:05:06|(null)|2017-04-17 12:06:54|15721|15721|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||1020461|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|19020000|false|true|(null)|(null)|(null)|(null)
1034867|25457|8906007283120|Fortune soya chunks @1kg||135.00|0.00|26297|false|true|0.00|135.00|(null)|(null)|true|2017-03-02 10:22:36|(null)|2017-03-02 10:22:36|15719|15719|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||970166|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|23040020|false|true|(null)|(null)|(null)|(null)
1034851|25457|8906003301248|shakti bhog poha||40.00|0.00|26297|true|true|0.00|40.00|(null)|(null)|true|2017-06-14 19:54:06|(null)|2017-02-22 10:04:20|15718|15721|false|(null)|65402|(null)|(null)|(null)|(null)|1|0|0|false|false||956662|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|(null)|(null)|true|(null)|(null)|(null)|(null)
1034852|25457|8906003301248|SHAKTI BHOG POHA@500GM|(null)|65.00|34.00|26297|false|true|0.00|65.00|(null)|0|true|2018-01-11 11:46:32|(null)|2017-06-14 19:17:22|15722|639993|(null)|(null)|65497|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|1043057|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||(null)|false|(null)|(null)|(null)|0
1034853|25457|8906006430273|All out @1||75.00|0.00|26297|false|true|0.00|75.00|(null)|(null)|true|2017-02-24 20:49:18|(null)|2017-02-24 20:49:18|15719|15719|(null)|(null)|65445|(null)|(null)|(null)|(null)|1|0|0|false|false||963636|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|38081091|false|true|(null)|(null)|(null)|(null)
1034854|25457|8906006430402|all out ultra||128.00|107.63|26297|false|true|0.00|128.00|(null)|(null)|true|2017-05-08 16:28:20|(null)|2017-05-08 16:20:01|15721|15721|(null)|(null)|65445|(null)|(null)|(null)|(null)|1|0|0|false|false||1028172|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|38081091|false|true|(null)|(null)|(null)|(null)
1034879|25457|8906008350784|MANNA DIA ATTA||65.00|56.76|26297|false|true|0.00|65.00|(null)|(null)|true|2017-05-24 19:08:36|(null)|2017-05-24 19:08:36|15721|15721|(null)|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||1033021|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|11010000|false|true|(null)|(null)|(null)|(null)
1034880|25457|8906008351095|MANNA SATTU||109.00|79.17|26297|false|true|0.00|109.00|(null)|(null)|true|2017-05-24 19:20:18|(null)|2017-05-24 19:20:18|15721|15721|(null)|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||1033029|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|11010000|false|true|(null)|(null)|(null)|(null)
1034881|25457|8906008351118|MANNA SATTOO||45.00|32.67|26297|false|true|0.00|45.00|(null)|(null)|true|2017-05-24 19:18:59|(null)|2017-05-24 19:18:59|15721|15721|(null)|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||1033028|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|11010000|false|true|(null)|(null)|(null)|(null)
1034882|25457|8906009690100|mango ship||67.00|0.00|26297|false|true|0.00|67.00|(null)|(null)|true|2017-05-20 21:20:40|(null)|2017-05-20 21:20:40|15721|15721|(null)|(null)|65425|(null)|(null)|(null)|(null)|1|0|0|false|false||1032286|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|22029030|false|true|(null)|(null)|(null)|(null)
1034883|25457|8906009820040|Silver coin@5kg|(null)|220.00|144.03|26297|false|true|0.00|220.00|0|0|true|2018-03-23 16:06:50|(null)|2017-02-22 10:04:20|15718|639993|false|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|956509|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|1101|false|true|(null)|(null)|(null)|0
1034884|25457|8906009820057|Silver coin@10kg||276.00|280.32|26297|false|true|0.00|276.00|0|0|true|2018-01-22 16:20:45|(null)|2017-02-22 10:04:20|15718|639993|false|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||956510|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|11010000|false|false|(null)|(null)|(null)|0
1034885|25457|8906009820118|silver coin maida @500 g |(null)|32.00|19.77|26297|false|true|0.00|32.00|(null)|0|true|2018-03-16 16:32:59|(null)|2017-02-22 10:04:20|15718|639993|false|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|956522|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|11010000|false|false|(null)|(null)|(null)|0
1034886|25457|8906009822143|silver coin besan@500 g|(null)|75.00|37.80|26297|false|true|0.00|75.00|(null)|0|true|2018-02-24 14:01:09|(null)|2017-02-22 10:04:20|15718|639993|false|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|956516|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|11000000|false|true|(null)|(null)|(null)|0
1034887|25457|8906010040062|Mazic scrub pad @1|1unit|10.00|8.93|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65456|||||1|(null)|(null)|(null)|false||958946|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|74181000|false|true|(null)|(null)|(null)|(null)
1034888|25457|8906010040079|Mazic scrub pad @1|1unit|18.00|16.07|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65456|||||1|(null)|(null)|(null)|false||958945|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|74181000|false|true|(null)|(null)|(null)|(null)
1034889|25457|8906010040093|Mazic scrub pad @1|1unit|27.00|24.11|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65456|||||1|(null)|(null)|(null)|false||958944|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|74181000|false|true|(null)|(null)|(null)|(null)
1034871|25457|8906007285025|fortune besan @1 kg|1 kg |170.00|0.00|26297|true|true|0.00|0.00|(null)|0|true|2017-06-13 16:10:19|false|2017-02-22 10:04:20|15718|15718|false|(null)|65405|||||1|(null)|(null)|(null)|false||956521|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|11000000|false|true|(null)|(null)|(null)|(null)
1034872|25457|8906007288521|FORTUNE SOYA CHUNKS||34.29|34.29|26297|false|true|0.00|34.29|(null)|0|true|2017-07-12 19:47:24|(null)|2017-07-12 19:47:24|15722|15722|(null)|(null)|65448|(null)|(null)|(null)|(null)|1|0|0|false|false||1050817|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21060000|false|true|(null)|(null)|(null)|(null)
1034873|25457|8906008201161|baby kleen||135.00|94.50|26297|false|true|0.00|135.00|(null)|(null)|true|2017-11-21 16:38:45|(null)|2017-04-20 19:41:59|15721|15721|(null)|(null)|65402|(null)|(null)|(null)|(null)|1|0|0|false|false||1021689|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|61110000|false|true|(null)|(null)|(null)|(null)
1034929|25457|8906030592794|karishma agarbatti||30.00|0.00|26297|false|true|0.00|30.00|(null)|(null)|true|2017-04-25 13:07:33|(null)|2017-04-25 13:07:33|15721|15721|(null)|(null)|65402|(null)|(null)|(null)|(null)|1|0|0|false|false||1023189|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034930|25457|8906030592930|tiranga sacred karishma dhoop|25g|25.00|15.86|26297|false|true|0.00|0.00|(null)|0|true|2017-09-14 15:18:02|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65422|||||1|(null)|(null)|(null)|false||957112|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034931|25457|8906030593272|SACRED AROMA||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:04|(null)|2017-06-15 19:53:47|15722|15722|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||1043305|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034932|25457|8906030593289|MOGRA||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:05|(null)|2017-05-08 15:32:56|15721|15721|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||1028164|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034933|25457|8906030593296|lender||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:04|(null)|2017-04-10 20:13:37|15721|15721|(null)|(null)|65402|(null)|(null)|(null)|(null)|1|0|0|false|false||1016391|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|(null)|(null)|true|(null)|(null)|(null)|(null)
1034934|25457|8906030593302|jasmin primium dhoop||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:04|(null)|2017-05-06 18:31:23|15721|15721|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||1027809|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034935|25457|8906030593319|sacred chandan dhoop|20g|15.00|8.17|26297|false|true|0.00|0.00|(null)|0|true|2018-02-08 18:28:04|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65422|||||1|(null)|(null)|(null)|false||957114|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034936|25457|8906030593326|sacred fantasia dhoop |20g|15.00|8.17|26297|false|true|0.00|0.00|(null)|0|true|2018-02-08 18:28:04|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65422|||||1|(null)|(null)|(null)|false||957113|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034937|25457|8906030593333|SACRED KESAR KEWDA||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:04|(null)|2017-06-15 19:55:20|15722|15722|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||1043307|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034938|25457|8906030593340|sacred archana dhoop|20g|15.00|8.17|26297|false|true|0.00|0.00|(null)|0|true|2018-02-08 18:28:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65422|||||1|(null)|(null)|(null)|false||957108|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034939|25457|8906030593357|sacred confidence dhoop|20g|15.00|8.18|26297|false|true|0.00|0.00|(null)|0|true|2018-02-08 18:28:04|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65422|||||1|(null)|(null)|(null)|false||957107|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034940|25457|8906030593364|rose||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:04|(null)|2017-04-11 13:22:58|15721|15721|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||1016512|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034941|25457|8906030593371|ekta dhoop||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:05|(null)|2017-04-15 19:37:23|15721|15721|(null)|(null)|65402|(null)|(null)|(null)|(null)|1|0|0|false|false||1020083|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034942|25457|8906030593388|SACRED SAI SHRADDHA||15.00|8.17|26297|false|true|0.00|15.00|(null)|(null)|true|2018-02-08 18:28:05|(null)|2017-06-15 19:53:09|15722|15722|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||1043303|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074100|false|true|(null)|(null)|(null)|(null)
1034943|25457|8906032360247|Boondi @1||32.00|0.00|26297|false|true|0.00|32.00|(null)|(null)|true|2017-02-28 19:07:46|(null)|2017-02-28 19:07:46|15719|15719|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||967539|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|21060000|false|true|(null)|(null)|(null)|(null)
1034944|25457|8906033740031|mcvitties digestive @250g|250g|50.00|44.64|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||957012|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034945|25457|8906033740130|mcvitties marie@90g|90g|10.00|8.93|26297|false|true|0.00|0.00|(null)|0|true|2017-09-02 13:13:54|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||956966|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034946|25457|8906033740154|mcvitties marie @300g|300g|30.00|26.79|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||956938|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034947|25457|8906033740185|mcvities choco creams@43g|43g|10.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||956912|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034948|25457|8906033740208|mcvities butter cookies@60g|60g|10.00|8.98|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||956906|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034874|25457|8906008201635|tender||85.00|62.33|26297|false|true|0.00|85.00|(null)|(null)|true|2017-11-21 16:38:45|(null)|2017-05-23 20:24:08|15721|15721|(null)|(null)|65402|(null)|(null)|(null)|(null)|1|0|0|false|false||1032732|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|(null)|(null)|true|(null)|(null)|(null)|(null)
1034875|25457|8906008350043|MANNA HEALTH MIX MULTI BLEND||220.00|178.66|26297|false|true|0.00|220.00|(null)|(null)|true|2017-05-24 19:10:47|(null)|2017-05-24 19:10:47|15721|15721|(null)|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||1033022|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|11010000|false|true|(null)|(null)|(null)|(null)
1034876|25457|8906008350050|MANNA HEALTH MIX MULTIGRAIN BLEND||130.00|105.59|26297|false|true|0.00|130.00|(null)|(null)|true|2017-05-24 19:03:21|(null)|2017-05-24 19:03:21|15721|15721|(null)|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||1033014|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|11010000|false|true|(null)|(null)|(null)|(null)
1034877|25457|8906008350098|MANNA RAGI FLOUR||51.00|44.33|26297|false|true|0.00|51.00|(null)|(null)|true|2017-05-24 19:17:21|(null)|2017-05-24 19:17:21|15721|15721|(null)|(null)|65405|(null)|(null)|(null)|(null)|1|0|0|false|false||1033027|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|11010000|false|true|(null)|(null)|(null)|(null)
1034953|25457|8906033740574|mcvities||40.00|0.00|26297|false|true|0.00|40.00|(null)|(null)|true|2017-05-04 21:52:39|(null)|2017-05-04 21:52:39|15721|15721|(null)|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false||1026323|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034954|25457|8906033740734|mcvitties fruit bakes @150g|150g|50.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||957014|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034955|25457|8906033740758|mcvities digestive@120 g|120 g|20.00|17.85|26297|false|true|0.00|0.00|(null)|0|true|2017-09-15 14:04:19|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||956904|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034956|25457|8906033740833|mcvitties digestive @400g|400g |67.00|59.82|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||956971|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034957|25457|8906033740963|bourborn||78.00|0.00|26297|false|true|0.00|78.00|(null)|(null)|true|2017-02-27 11:51:48|(null)|2017-02-27 11:51:48|15719|15719|(null)|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false||965336|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034958|25457|8906033741366|mcvitties dige. no sugar@150g|150g|50.00|44.64|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65408|||||1|(null)|(null)|(null)|false||957013|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|19053100|false|true|(null)|(null)|(null)|(null)
1034959|25457|8906033741465|mcvitties wheat digestive @1kg ||154.00|141.95|26297|false|true|0.00|154.00|(null)|(null)|true|2017-12-02 15:13:45|(null)|2017-02-22 10:04:20|15718|637515|false|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|956970|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|19053100|false|false|(null)|(null)|(null)|0
1034960|25457|`8901499008442|kelloggs special K||64.00|57.02|26297|true|true|0.00|64.00|(null)|(null)|true|2017-07-04 12:52:05|(null)|2017-05-19 13:33:34|15721|15721|(null)|(null)|65448|(null)|(null)|(null)|(null)|1|0|0|false|false||1031712|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|(null)|(null)|true|(null)|(null)|(null)|(null)
1034961|25457|00000|surfexcel stain eraser @250g|250g|0.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65419|||||1|(null)|(null)|(null)|false||957286|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|34029000|false|true|(null)|(null)|(null)|(null)
1034962|25457|001|delivery charge||100.00|0.00|26297|false|true|0.00|100.00|(null)|(null)|false|2017-03-20 11:08:58|(null)|2017-03-20 11:08:58|15721|15721|(null)|(null)|65402|(null)|(null)|(null)|(null)|2|0|0|false|false||990773|false|(null)|(null)|(null)|false|(null)|(null)|(null)|(null)|(null)|(null)|(null)|true|(null)|(null)|(null)|(null)
